protein,label
jgi|Undpi1|11722|HiC_scaffold_37.g14017.m1,0
jgi|Hypsu1|57020|fgenesh1_pg.69_#_43,0
jgi|Colhig2|12590|CH63R_11382T0,0
jgi|Aspni7|1031029|CE31029_30,0
evm.model.hcontig_040_015.86,0
jgi|Fompi3|1051400|gm1.7080_g,0
jgi|Batde5|86691|GP3.022500,0
jgi|Botci1|278|BC1T_00279,0
p3_t237631_Ust_maydi_v2@um03586@4086,0
tr|H3GBY7|H3GBY7_PHYRM,0
jgi|Gymlu1|35297|fgenesh1_kg.3_#_492_#_Locus4987v2rpkm0.33_PRE,0
NFTN_EGVN_6947|0,0
jgi|Dicsq1|99263|estExt_Genewise1Plus.C_3_t30070,0
XP_008907874.1,0
jgi|Copci1|5074|CC1G_05883T0,0
jgi|Moeaph1|424|PaG_03322T0,0
jgi|Dacsp1|24381|fgenesh1_kg.19_#_4_#_isotig10175,0
jgi|Rhoto_IFO0880_4|13197|gm1.2046_g_mRNA,0
jgi|Ectsil1|29298|rna12819,0
jgi|Pisti1|171089|e_gw1.218.1.1,0
jgi|Punst1|66654|e_gw1.5.1454.1,0
jgi|Altal1|1020921|fgenesh1_kg.11_#_365_#_Locus5346v5rpkm0.78_PRE,0
jgi|Venin1|15863|atg1971.t1,0
jgi|Hydpi2|170158|fgenesh1_pg.37_#_22,0
jgi|Melli2_A|550995|CE533479_651,0
jgi|Metro1|10155|MAA_06112T0,0
XP_012212692.1,0
jgi|Trave1|16652|fgenesh1_pg.1_#_633,0
AO090003000412,0
jgi|Colgr1|11988|GLRG_11625T0,0
jgi|Nemde1|15190|g11030.t1,0
jgi|Stehi1|136130|estExt_fgenesh1_pg.C_1_t10296,0
jgi|Ectsil1|30204|rna12957,0
jgi|Stano2|116|SNOG_00148.3,0
jgi|Dicsq1|176274|estExt_Genemark1.C_1_t10048,0
jgi|Fusgr1|3062|FGSG_02682T0,0
jgi|Fusgr1|5192|FGSG_03012T0,0
jgi|Nemde1|239|g7852.t1,0
jgi|Ectsil1|29727|rna7577,0
jgi|Cormi1|396|CCM_00396m.01,0
tr|H3GLJ3|H3GLJ3_PHYRM,0
jgi|Batde5|24031|fgenesh1_pg.C_scaffold_4000270,0
PITG_22950T0,0
jgi|Tulca1|23402|gm1.6957_g,0
jgi|Hebcy2|439530|fgenesh1_kg.2_#_472_#_Locus5199v1rpkm10.53,0
p3_t237631_Ust_maydi_v2@um05310@6045,0
AB09528.1,0
jgi|Sclci1|1217080|fgenesh1_kg.63_#_2_#_Locus3061v1rpkm51.15,0
XP_012193603.1,0
jgi|Colgr1|9535|GLRG_02142T0,0
jgi|Verda1|2001|VDAG_06173T0,0
evm.model.hcontig_001_156.1,0
jgi|Melli2_B|2786214|fgenesh1_pm.2_#_229,0
jgi|Clafu1|188577|scf7180000130058_G8964,0
jgi|Fusox2|19723|FOXG_03807T1,0
PGT21_029940-T1,0
jgi|Altal1|1028041|fgenesh1_pm.2_#_401,0
NCU04467T0,0
jgi|Nemde1|8623|g5639.t1,0
jgi|Colhig2|6059|CH63R_04851T0,0
jgi|Venin1|24280|atg11320.t1,0
jgi|Verda1|1858|VDAG_06030T0,0
jgi|Altal1|1031364|fgenesh1_pm.11_#_78,0
jgi|Amamu1|165704|fgenesh1_kg.49_#_63_#_Locus14293v3rpkm0.37_PRE,0
jgi|Agabi_varbur_1|74560|estExt_Genewise1Plus.C_60783,0
jgi|Cocvi1|21661|gm1.265_g,0
jgi|Glotr1_1|140071|estExt_Genemark1.C_000110242,0
PGT21_015305-T1,0
jgi|Venin1|17695|atg3798.t1,0
jgi|Nemde1|4904|g1488.t2,0
jgi|Venin1|15796|atg1785.t1,0
RQM09255.1,0
jgi|Usthor1|83012|UHOR_03131,0
jgi|Botci1|13897|BC1T_02411,0
PGT21_017255-T1,0
jgi|Fusox2|19379|FOXG_16811T0,0
jgi|Melli2_A|302928|CE285412_203,0
tr|F0W2M5|F0W2M5_9STRA,0
jgi|Fusox2|7943|FOXG_11735T0,0
jgi|Copci1|10428|CC1G_12411T0,0
jgi|Verda1|3831|VDAG_00831T0,0
jgi|Colgr1|4404|GLRG_06489T0,0
NFTN_EGTN_4048|0,0
KUF95193,0
jgi|Copci1|4716|CC1G_05469T0,0
jgi|Melli2_A|745011|CE727495_37,0
jgi|Trave1|46788|gm1.5672_g,0
evm.model.hcontig_017_004.157,0
jgi|Ectsil1|27213|rna15652,0
jgi|Sphst1|258450|gm1.20340_g,0
jgi|Mycgr3|111676|estExt_fgenesh1_pg.C_chr_130200,0
jgi|Gymlu1|58091|fgenesh1_pg.18_#_133,0
jgi|Phyinf1|1025|rna18500,0
jgi|Fusgr1|6628|FGSG_12792T0,0
jgi|Stano2|10290|SNOG_03849.3,0
jgi|Dicsq1|101787|estExt_Genewise1Plus.C_6_t10472,0
jgi|Cormi1|8977|CCM_09002m.01,0
jgi|Blugr1|22583|BGHDH14_bghG002809000001001,0
jgi|Mycgr3|96869|fgenesh1_pg.C_chr_12000001,0
jgi|Sebve1|329323|fgenesh1_kg.16_#_1_#_Locus2449v1rpkm76.09,0
jgi|Erynec1|133|EV44_g0078T0,0
jgi|Maggr1|120126|MGG_14307T0,0
jgi|Lacam1|673403|fgenesh1_kg.12_#_111_#_Locus13057v1rpkm3.20,0
jgi|Sphst1|265445|gm1.27335_g,0
jgi|Hebcy2|6999|fgenesh1_pg.2_#_242,0
jgi|Pilcr1|821364|fgenesh1_kg.00029_#_93_#_Locus6722v1rpkm25.92,0
jgi|Wolco1|131023|estExt_fgenesh1_pm.C_2_t20226,0
jgi|Amath1|66976|fgenesh1_kg.126_#_16_#_isotig22248,0
jgi|Paxin1|134562|estExt_Genewise1.C_180314,0
jgi|Colgr1|338|GLRG_00338T0,0
jgi|Fomme1|104560|estExt_Genewise1Plus.C_3_t40228,0
EGZ10744,0
jgi|Venin1|24478|atg9040.t1,0
NCU09924T0,0
jgi|Venin1|14472|atg828.t1,0
jgi|Moeaph1|1438|PaG_04446T0,0
jgi|Suilu1|91159|e_gw1.268.18.1,0
jgi|Nemde1|8655|g5665.t1,0
jgi|Mycgr3|34332|e_gw1.1.3054.1,0
jgi|Fompi3|1023758|fgenesh1_kg.28_#_28_#_isotig04254,0
jgi|Blugr1|19709|BGHDH14_bgh00219,0
jgi|Stano2|7985|SNOG_14577.3,0
jgi|Clafu1|193086|scf7180000130678_G3314,0
jgi|Ectsil1|31662|rna2455,0
jgi|Cocvi1|95411|e_gw1.29.326.1,0
jgi|Altal1|1025173|fgenesh1_kg.27_#_31_#_Locus8660v1rpkm5.00,0
jgi|Aspni7|1091095|e_gw1.502.593.1,0
jgi|Verda1|1954|VDAG_06126T0,0
jgi|Undpi1|12|HiC_scaffold_1.g00012.m1,0
jgi|Venin1|19647|atg5794.t1,0
jgi|Paxru1|121743|gw1.1471.12.1,0
jgi|Sphst1|48775|fgenesh1_pg.63_#_113,0
jgi|Lacam1|675276|fgenesh1_kg.26_#_59_#_Locus215v1rpkm495.55,0
evm.model.pcontig_012.280,0
jgi|Gymlu1|67173|fgenesh1_pm.2_#_367,0
jgi|Amamu1|178489|fgenesh1_pg.23_#_16,0
tr|K3WEX1|K3WEX1_GLOUD,0
jgi|Dicsq1|173623|gm1.9392_g,0
jgi|Erynec1|4300|EV44_g0563T0,0
jgi|Colhig2|3107|CH63R_01899T0,0
jgi|Colhig2|4570|CH63R_03362T0,0
jgi|Erynec1|1669|EV44_g0174T0,0
PGT21_031716-T1,0
jgi|Melli2_A|3121374|fgenesh1_kg.3_#_14938_#_TRINITY_GG_25541_c0_g1_i1,0
tr|M4BKF7|M4BKF7_HYAAE,0
NFTN_EGTN_1961|0,0
XP_008891386.1,0
jgi|Hydpi2|31870|gm1.9025_g,0
jgi|Venin1|16288|atg3132.t1,0
jgi|Venin1|15749|atg3622.t1,0
jgi|Amath1|75567|fgenesh1_pm.34_#_3,0
jgi|Colgr1|798|GLRG_11729T0,0
evm.model.pcontig_011.245,0
jgi|Conpu1|80395|fgenesh1_kg.3_#_149_#_isotig06420,0
tr|H3GF71|H3GF71_PHYRM,0
jgi|Cocvi1|16735|fgenesh1_pg.51_#_53,0
tr|M4B2N8|M4B2N8_HYAAE,0
jgi|Batde5|92876|GP3.084350,0
jgi|Melli2_A|2850351|fgenesh1_pg.15_#_571,0
RAW32042,0
NCU09280T0,0
jgi|Sphst1|28227|fgenesh1_kg.20_#_8_#_Locus13820v1rpkm3.04,0
APA11167.1,0
jgi|Suilu1|803222|fgenesh1_kg.69_#_42_#_Locus6073v1rpkm18.37,0
NFTN_EGTN_1324|0,0
jgi|Venin1|24092|atg10496.t1,0
jgi|Altal1|1094353|estExt_Genemark1.C_90223,0
jgi|Stano2|10382|SNOG_16527.3,0
jgi|Colhig2|9854|CH63R_08646T0,0
jgi|Lepmu1|5143|Lema_T111680.1,0
jgi|Lacam1|305924|CE170179_478,0
NFTN_EGTN_5620|0,0
jgi|Colgr1|11186|GLRG_02865T0,0
jgi|Tulca1|23538|gm1.7093_g,0
tr|H3H468|H3H468_PHYRM,0
PGT21_024099-T1,0
XP_012208665.1,0
jgi|Stehi1|168932|estExt_Genemark1.C_8_t10150,0
jgi|Gymlu1|46448|fgenesh1_kg.44_#_86_#_Locus5069v1rpkm32.98,0
jgi|Hebcy2|25227|gm1.4335_g,0
NFTN_EGTN_5820|0,0
jgi|Pisti1|1004420|fgenesh1_kg.59_#_40_#_Locus22056v2rpkm0.29,0
jgi|Gymlu1|38643|fgenesh1_kg.9_#_365_#_Locus13971v2rpkm0.37,0
jgi|Physo3|527015|e_gw1.11.3080.1,0
jgi|Maggr1|115276|MGG_00932T0,0
jgi|Fusgr1|10105|FGSG_08196T0,0
p3_t237631_Ust_maydi_v2@um06221@6615,0
jgi|Phyca11|556331|estExt2_Genewise1Plus.C_PHYCAscaffold_860113,0
jgi|Cocsa1|328239|CE123680_344,0
PITG_15217T0,0
jgi|Fusgr1|3249|FGSG_14017T0,0
jgi|Physo3|514134|e_gw1.6.5022.1,0
jgi|Pilcr1|810835|fgenesh1_kg.00002_#_307_#_Locus13842v7rpkm0.36,0
XP_012196461.1,0
jgi|Conpu1|169078|estExt_Genemark1.C_150043,0
jgi|Cocmi1|4167|gm1.4167_g,0
p3_t237631_Ust_maydi_v2@um06222@6616,0
jgi|Ectsil1|23839|rna14502,0
jgi|Metro1|7112|MAA_08259T0,0
jgi|Fusox2|5101|FOXG_09843T0,0
jgi|Lacam1|424528|CE288783_4214,0
jgi|Phyca11|12797|fgenesh1_pg.PHYCAscaffold_1_#_249,0
jgi|Altal1|2778|CE2777_3532,0
evm.model.hcontig_092_003.12,0
jgi|Melli2_A|2841790|fgenesh1_pg.5_#_342,0
jgi|Aspni7|1133486|fgenesh1_pg.chr_302_#_370,0
AO090010000144,0
jgi|Stehi1|87701|estExt_Genewise1.C_210152,0
jgi|Sphst1|777110|estExt_Genemark1.C_150192,0
NFTN_EGTN_2035|0,0
jgi|Fusgr1|3299|FGSG_04681T0,0
p3_t237631_Ust_maydi_v2@um03977@4484,0
tr|H3H954|H3H954_PHYRM,0
jgi|Cormi1|6663|CCM_06681m.01,0
jgi|Clafu1|193913|scf7180000130743_G6305,0
jgi|Gymlu1|38279|fgenesh1_kg.9_#_1_#_Locus6502v1rpkm22.17,0
jgi|Lacam1|676551|fgenesh1_kg.42_#_47_#_Locus7367v1rpkm15.32,0
jgi|Gymlu1|238458|gm1.3668_g,0
jgi|Trave1|74031|estExt_Genemark1.C_10_t10443,0
jgi|Fomme1|16488|fgenesh1_kg.1_#_583_#_isotig03439,0
NFTN_EGTN_6915|0,0
jgi|Batde5|35593|estExt_fgenesh1_pg.C_90272,0
jgi|Gymlu1|212647|estExt_Genewise1Plus.C_2_t20153,0
jgi|Clafu1|187316|scf7180000129064_G13346,0
jgi|Fompi3|1054081|gm1.9761_g,0
jgi|Undpi1|12545|HiC_scaffold_6.g02214.m1,0
jgi|Lepmu1|6863|Lema_T118080.1,0
jgi|Cocvi1|88819|e_gw1.10.318.1,0
jgi|Physo3|284608|fgenesh1_kg.1_#_643_#_159056,0
AO090005000347,0
jgi|Melli2_A|2859286|fgenesh1_pm.8_#_463,0
jgi|Copci1|11964|CC1G_14413T0,0
jgi|Lepmu1|7017|Lema_T119620.1,0
jgi|Clafu1|193173|scf7180000130681_G9832,0
jgi|Cocmi1|26052|fgenesh1_pg.59_#_8,0
jgi|Mycgr3|93442|fgenesh1_pg.C_chr_5000516,0
jgi|Fusgr1|13122|FGSG_11406T0,0
jgi|Plicr1|42393|fgenesh1_kg.9_#_334_#_Locus4077v1rpkm40.22,0
evm.model.hcontig_008_126.6,0
PGT21_031698-T1,0
jgi|Hebcy2|166653|CE86393_104,0
PGT21_014020-T1,0
jgi|Venin1|22028|atg7900.t1,0
jgi|Hypsu1|60344|fgenesh1_pg.578_#_1,0
NFTN_EGTN_919|0,0
jgi|Venin1|24323|atg11363.t1,0
jgi|Sebve1|326552|fgenesh1_kg.3_#_212_#_Locus2168v1rpkm88.15,0
jgi|Gymlu1|917011|CE650704_49,0
jgi|Ascra1|8796|ST47_g10347T0,0
jgi|Gymlu1|243971|gm1.9181_g,0
jgi|Phyinf1|4208|rna10610,0
jgi|Phyinf1|2690|rna16,0
jgi|Fusgr1|9111|FGSG_07871T0,0
jgi|Fusox2|10048|FOXG_13084T0,0
jgi|Stano2|4773|SNOG_01257.3,0
jgi|Verda1|5423|VDAG_08901T0,0
jgi|Cocsa1|83212|e_gw1.3.279.1,0
jgi|Clafu1|190775|scf7180000130355_G7893,0
jgi|Fusgr1|10051|FGSG_08243T0,0
NFTN_EGVN_26|0,0
jgi|Lacbi2|691897|fgenesh3_kg.LG_8_#_68_#_Locus_10731_Transcript_3/3_Confidence_0.545,0
PVIT_0022525.T1,0
jgi|Sebve1|327002|fgenesh1_kg.4_#_245_#_Locus4706v1rpkm32.26,0
jgi|Cocsa1|166620|fgenesh1_pm.1_#_651,0
KUF84256,0
jgi|Sphst1|35523|fgenesh1_kg.138_#_22_#_Locus5243v1rpkm33.32,0
jgi|Phyca11|19610|fgenesh1_pg.PHYCAscaffold_50_#_32,0
jgi|Lepmu1|11271|Lema_T071820.1,0
jgi|Sphst1|272711|gm1.34601_g,0
jgi|Cocsa1|37941|fgenesh1_kg.9_#_257_#_Locus1342v1rpkm79.40,0
jgi|Gymlu1|74756|fgenesh1_pm.34_#_43,0
jgi|Dicsq1|107364|estExt_Genewise1Plus.C_190262,0
PGT21_022650-T1,0
jgi|Amamu1|87685|e_gw1.143.27.1,0
PVIT_0006122.T1,0
jgi|Metro1|11517|MAA_01416T0,0
jgi|Paxin1|14683|gm1.9254_g,0
jgi|Amamu1|400589|CE199352_851,0
jgi|Lepmu1|10967|Lema_T068780.1,0
jgi|Hypsu1|164160|estExt_Genewise1.C_300195,0
tr|A0A090BGX6|A0A090BGX6_HYAAE,0
jgi|Sphst1|52899|fgenesh1_pg.153_#_20,0
tr|K3X8E7|K3X8E7_GLOUD,0
jgi|Moeaph1|1809|PaG_04681T0,0
jgi|Conpu1|83523|fgenesh1_kg.9_#_284_#_isotig10194,0
jgi|Glotr1_1|122355|estExt_fgenesh1_pg.C_000110109,0
jgi|Clafu1|190542|scf7180000130334_G7843,0
jgi|Colhig2|6356|CH63R_05148T0,0
jgi|Physo3|336175|gm1.15750_g,0
AB01108.1,0
tr|K3X9C5|K3X9C5_GLOUD,0
jgi|Colhig2|254|CH63R_00254T0,0
jgi|Pilcr1|813191|fgenesh1_kg.00006_#_313_#_Locus10031v1rpkm9.50,0
tr|F0VZW5|F0VZW5_9STRA,0
jgi|Ectsil1|30285|rna15492,0
jgi|Nemde1|14219|g9763.t1,0
jgi|Colgr1|39|GLRG_00039T0,0
evm.model.pcontig_003.423,0
jgi|Verda1|9274|VDAG_04030T0,0
jgi|Amath1|54267|fgenesh1_kg.4_#_305_#_isotig22283,0
jgi|Colhig2|6906|CH63R_05698T0,0
jgi|Gymlu1|240535|gm1.5745_g,0
jgi|Venin1|17977|atg3857.t1,0
jgi|Venin1|15328|atg2125.t1,0
jgi|Dicsq1|134934|fgenesh1_kg.7_#_375_#_isotig04397,0
jgi|Physo3|293464|fgenesh1_pg.1_#_637,0
jgi|Conpu1|85948|fgenesh1_kg.21_#_20_#_isotig05272,0
jgi|Hypsu1|56414|fgenesh1_pg.56_#_33,0
jgi|Fusox2|24464|FOXG_06271T0,0
evm.model.hcontig_016_024.33,0
jgi|Undpi1|7710|HiC_scaffold_23.g10183.m1,0
NFTN_EGTN_3641|0,0
XP_008908548.1,0
jgi|Claok1|9766|g9126.t1,0
jgi|Claok1|7228|g17651.t1,0
jgi|Venin1|19399|atg6082.t1,0
jgi|Cocmi1|104530|e_gw1.157.13.1,0
jgi|Colhig2|11601|CH63R_10393T0,0
jgi|Blugr1|24896|BGHDH14_bgh00473,0
jgi|Enccu1|1283|ECU06_0640m.01,0
jgi|Undpi1|2834|HiC_scaffold_14.g06211.m1,0
jgi|Metro1|11581|MAA_09734T0,0
jgi|Lacam1|674830|fgenesh1_kg.22_#_23_#_Locus10081v1rpkm7.04,0
evm.model.hcontig_013_010.89,0
jgi|Phyca11|109662|e_gw1.17.588.1,0
jgi|Hebcy2|113312|CE33052_4085,0
jgi|Cocsa1|264679|CE60120_23195,0
jgi|Glotr1_1|139782|estExt_Genemark1.C_000100206,0
jgi|Conpu1|77112|fgenesh1_pg.16_#_19,0
jgi|Dacsp1|19580|fgenesh1_kg.1_#_284_#_isotig01329,0
jgi|Picst3|32505|fgenesh1_pg.C_chr_5.1000669,0
jgi|Hydpi2|188846|estExt_fgenesh1_pg.C_190132,0
NCU04430T0,0
PGT21_019756-T1,0
jgi|Sebve1|327727|fgenesh1_kg.6_#_324_#_Locus7162v1rpkm15.92,0
jgi|Gymlu1|49516|fgenesh1_kg.84_#_32_#_Locus4248v1rpkm41.70,0
jgi|Pisti1|114960|gw1.192.64.1,0
jgi|Fusox2|15213|FOXG_15251T0,0
jgi|Conpu1|131138|estExt_Genewise1Plus.C_14_t20358,0
jgi|Metro1|5027|MAA_08391T0,0
jgi|Aspni7|1182370|estExt_Genemark1.C_chr_202_t20361,0
PGT21_008660-T1,0
jgi|Colgr1|249|GLRG_00249T0,0
jgi|Botci1|197|BC1T_00198,0
jgi|Conpu1|102278|estExt_Genewise1.C_4_t40202,0
jgi|Undpi1|14177|HiC_scaffold_9.g03827.m1,0
jgi|Physo3|338028|gm1.17603_g,0
jgi|Claok1|6651|g17180.t1,0
jgi|Paxin1|101070|estExt_Genemark1.C_370098,0
jgi|Venin1|22021|atg7893.t1,0
jgi|Phyca11|537800|estExt2_fgenesh1_pg.C_PHYCAscaffold_1690001,0
jgi|Colgr1|7179|GLRG_01631T0,0
jgi|Ectsil1|28723|rna3816,0
NFTN_EGTN_4789|0,0
jgi|Psean1_1|79058|PANT_5d00001,0
jgi|Fusox2|8545|FOXG_12213T0,0
APA10118.1,0
jgi|Phyinf1|14298|rna3465,0
TDH66736.1,0
tr|H3GAU8|H3GAU8_PHYRM,0
NFTN_EGTN_3095|0,0
jgi|Maggr1|114902|MGG_07560T0,0
jgi|Melli2_B|3678856|fgenesh1_kg.10_#_8705_#_TRINITY_GG_48123_c1_g1_i1,0
jgi|Colgr1|9329|GLRG_10269T0,0
jgi|Claok1|12739|g5619.t1,0
jgi|Botci1|10340|BC1T_07482,0
jgi|Sphst1|267690|gm1.29580_g,0
jgi|Colhig2|9469|CH63R_08261T0,0
jgi|Colhig2|8827|CH63R_07619T0,0
jgi|Tulca1|21610|gm1.5165_g,0
PGT21_032286-T1,0
EGZ20364,0
jgi|Stehi1|123621|fgenesh1_kg.12_#_300_#_isotig04425,0
evm.model.hcontig_009_024.261,0
jgi|Venin1|23934|atg12194.t1,0
jgi|Mycgr3|96882|fgenesh1_pg.C_chr_12000014,0
jgi|Nemde1|330|g12092.t1,0
jgi|Phyinf1|14341|rna359,0
jgi|Cocmi1|37406|fgenesh1_pm.79_#_18,0
jgi|Lacam1|678554|fgenesh1_kg.74_#_42_#_Locus6040v3rpkm4.28,0
jgi|Stano2|5434|SNOG_11929.3,0
jgi|Altal1|905830|gw1.5.441.1,0
jgi|Hypsu1|31817|fgenesh1_kg.1_#_383_#_Locus1677v1rpkm75.10,0
jgi|Hypsu1|182346|estExt_Genewise1Plus.C_140002,0
jgi|Cocsa1|287841|CE83282_952,0
jgi|Hypsu1|71590|fgenesh1_pm.111_#_3,0
jgi|Colgr1|10810|GLRG_11038T0,0
XP_008904809.1,0
jgi|Aspni7|1016721|CE16721_47,0
jgi|Amath1|40345|estExt_Genemark1.C_230033,0
jgi|Nemde1|14903|g10904.t1,0
jgi|Lacbi2|661274|estExt_fgenesh1_pg.C_LG_1_t30122,0
jgi|Blugra3_16|253|rna-BGT96224V316_LOCUS246,0
jgi|Fusox2|16336|FOXG_18377T0,0
jgi|Pisti1|814109|CE641216_389,0
jgi|Lacam1|243466|CE107721_2400,0
jgi|Hypsu1|41022|fgenesh1_kg.33_#_34_#_Locus939v1rpkm139.58,0
jgi|Punst1|93317|estExt_Genewise1.C_190345,0
jgi|Fusox2|22147|FOXG_05024T0,0
XP_012199507.1,0
jgi|Sclci1|25764|gm1.7219_g,0
jgi|Venin1|21098|atg1941.t1,0
PITG_22723T0,0
tr|H3GJ77|H3GJ77_PHYRM,0
jgi|Suilu1|810897|fgenesh1_kg.362_#_1_#_Locus9277v1rpkm4.55,0
tr|M4BZJ2|M4BZJ2_HYAAE,0
jgi|Clafu1|187816|scf7180000129551_G14121,0
jgi|Ectsil1|17717|rna16156,0
jgi|Physo3|285087|fgenesh1_kg.2_#_433_#_135682,0
NFTN_EGTN_6787|0,0
jgi|Ascra1|4456|ST47_g6241T0,0
jgi|Cormi1|5144|CCM_05159m.01,0
tr|H3GJA1|H3GJA1_PHYRM,0
jgi|Sphst1|254255|gm1.16145_g,0
jgi|Hebcy2|111477|CE31217_404,0
jgi|Punst1|76699|e_gw1.19.293.1,0
jgi|Cormi1|6072|CCM_06090m.01,0
jgi|Mycgr3|108395|estExt_fgenesh1_pg.C_chr_30019,0
jgi|Colgr1|5737|GLRG_07394T0,0
jgi|Altal1|201813|CE201812_1037,0
jgi|Mycgr3|92794|fgenesh1_pg.C_chr_4000574,0
jgi|Glotr1_1|92245|fgenesh1_pg.00004_#_210,0
jgi|Venin1|23221|atg8980.t1,0
jgi|Claok1|13073|g11169.t1,0
jgi|Melli2_B|3263785|fgenesh1_kg.5_#_22666_#_TRINITY_GG_32907_c4_g1_i1,0
jgi|Botci1|15224|BC1T_11131,0
jgi|Melli2_A|4634788|estExt_fgenesh1_pm.C_100361,0
jgi|Lacam1|130298|fgenesh1_pm.24_#_6,0
jgi|Physo3|499978|e_gw1.4.4694.1,0
jgi|Pilcr1|486667|CE387167_1646,0
tr|M4B769|M4B769_HYAAE,0
jgi|Claok1|11032|g9829.t1,0
NFTN_EGTN_5499|0,0
jgi|Cocsa1|191966|estExt_fgenesh1_pg.C_110076,0
jgi|Gymlu1|56521|fgenesh1_pg.11_#_100,0
jgi|Clafu1|193338|scf7180000130686_G884,0
TDH71670.1,0
jgi|Sclci1|1210201|fgenesh1_kg.9_#_60_#_Locus2032v1rpkm71.62,0
jgi|Amamu1|166877|fgenesh1_kg.63_#_21_#_Locus25622v1rpkm0.87,0
jgi|Stano2|6834|SNOG_13802.3,0
jgi|Clafu1|184315|scf7180000126929_G3713,0
jgi|Lacbi2|588564|e_gw1.3.2922.1,0
jgi|Physo3|248889|Physo2.s_445200,0
NFTN_EGTN_3711|0,0
jgi|Sphst1|47621|fgenesh1_pg.44_#_142,0
jgi|Sebve1|86308|CE2658_144,0
jgi|Lacam1|555283|CE419538_1163,0
jgi|Ectsil1|26500|rna15304,0
XP_008906292.1,0
NFTN_EGTN_3023|0,0
jgi|Lacam1|134889|fgenesh1_pm.278_#_7,0
jgi|Pilcr1|39554|gw1.00013.297.1,0
jgi|Cocsa1|33939|fgenesh1_kg.3_#_137_#_Locus5400v1rpkm20.16,0
tr|F0WTL0|F0WTL0_9STRA,0
jgi|Moeaph1|2296|PaG_05224T0,0
jgi|Mycgr3|104299|estExt_fgenesh1_kg.C_chr_40342,0
jgi|Cocsa1|322101|CE117542_63,0
jgi|Metro1|11413|MAA_01514T0,0
tr|K3WF83|K3WF83_GLOUD,0
jgi|Altal1|923978|e_gw1.1.922.1,0
jgi|Aspni7|39335|Aspni5.fgenesh1_pg.C_scaffold_4000656,0
jgi|Cocsa1|159747|gm1.4563_g,0
jgi|Dicsq1|124643|fgenesh1_pg.3_#_303,0
jgi|Maggr1|120736|MGG_12445T0,0
jgi|Pilcr1|128954|CE29454_1175,0
jgi|Colgr1|4415|GLRG_06500T0,0
XP_008904109.1,0
jgi|Agabi_varbur_1|130575|Genemark.6911_g,0
jgi|Paxru1|827080|fgenesh1_kg.224_#_1_#_Locus83v1rpkm1120.35,0
NFTN_EGTN_2671|0,0
jgi|Suilu1|810820|fgenesh1_kg.352_#_22_#_Locus13096v2rpkm1.77,0
jgi|Lacbi2|639780|estExt_Genewise1.C_LG_1_t120341,0
jgi|Fusox2|14244|FOXG_14616T0,0
tr|H3GR48|H3GR48_PHYRM,0
jgi|Altal1|1034197|fgenesh1_pm.21_#_188,0
jgi|Physo3|308251|fgenesh1_pg.39_#_1,0
jgi|Lacbi2|475888|fgenesh1_kg.11_#_301_#_1316363:1,0
jgi|Fusox2|16436|FOXG_02739T0,0
jgi|Lacam1|364280|CE228535_372,0
jgi|Cocmi1|8015|gm1.8015_g,0
jgi|Fusgr1|2493|FGSG_02178T0,0
tr|K3WW63|K3WW63_GLOUD,0
jgi|Cocvi1|18448|fgenesh1_pg.81_#_48,0
jgi|Glotr1_1|129354|gm1.5661_g,0
jgi|Amamu1|168832|fgenesh1_kg.88_#_54_#_Locus16011v4rpkm0.00_PRE,0
jgi|Gymlu1|152604|e_gw1.3.963.1,0
jgi|Phyinf1|2251|rna11433,0
AO090103000088,0
tr|H3H0V3|H3H0V3_PHYRM,0
PGT21_010502-T1,0
jgi|Claok1|2360|g6515.t1,0
jgi|Lepmu1|4225|Lema_T098970.1,0
jgi|Stano2|2884|SNOG_09277.3,0
jgi|Pilcr1|787994|MIX27032_272_73,0
jgi|Agabi_varbur_1|113990|estExt_fgenesh1_kg.C_60311,0
jgi|Venin1|24504|atg9218.t1,0
jgi|Mycgr3|10942|gw1.12.65.1,0
jgi|Amath1|197673|estExt_Genewise1Plus.C_1290030,0
jgi|Venin1|14745|atg343.t1,0
jgi|Physo3|251859|Physo2.s_451592,0
jgi|Lacbi2|486092|fgenesh1_pm.LG_9_#_255,0
jgi|Fompi3|1096747|gw1.44.120.1,0
jgi|Mycgr3|111117|estExt_fgenesh1_pg.C_chr_100342,0
jgi|Cocsa1|40566|fgenesh1_kg.15_#_232_#_Locus19960v2rpkm1.16,0
jgi|Verda1|1446|VDAG_05928T0,0
jgi|Cocmi1|106105|e_gw1.183.27.1,0
tr|K3WUU3|K3WUU3_GLOUD,0
jgi|Agabi_varbur_1|45427|e_gw1.21.117.1,0
XP_012195723.1,0
NFTN_EGTN_1903|0,0
XP_012193714.1,0
jgi|Colhig2|8118|CH63R_06910T0,0
jgi|Undpi1|10797|HiC_scaffold_29.g13245.m1,0
jgi|Nemde1|2102|g13587.t1,0
NFTN_EGTN_6980|0,0
jgi|Cocmi1|31696|fgenesh1_pm.1_#_125,0
NFTN_EGVN_623|0,0
jgi|Altal1|1064474|gm1.8709_g,0
jgi|Cocsa1|33643|fgenesh1_kg.2_#_779_#_Locus22697v1rpkm3.16,0
NCU05054T0,0
jgi|Gymlu1|904849|CE638542_3338,0
NCU00642T0,0
XP_008892676.1,0
NFTN_EGTN_3607|0,0
